% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2.85	2.9	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.3	9.35	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.5	2.55	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.85	2.9	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.35	9.4	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.9	2.95	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.55	2.6	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.9	2.95	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.4	9.45	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.95	3	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.95	3	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.6	2.65	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
9.45	9.5	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
3	3.05	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3	3.05	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.65	2.7	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
9.5	9.55	1	1	1	4	50	13610	50	13794	0.003	0	0.003	0.003	275.88	44.6083	217	309	
3.05	3.1	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.05	3.1	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.7	2.75	1	1	1	4	50	42590	50	42846	0.003	0	0.003	0.003	856.92	62.0638	775	903	
9.55	9.6	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.1	3.15	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.1	3.15	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.6	9.65	1	1	1	4	50	10849	50	10849	0.003	0	0.003	0.003	216.98	0.141421	216	217	
2.75	2.8	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.15	3.2	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.15	3.2	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.65	9.7	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
2.8	2.85	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.2	3.25	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.2	3.25	1	1	1	4	50	38749	50	38749	0.003	0	0.003	0.003	774.98	0.141421	774	775	
9.7	9.75	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
2.85	2.9	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.25	3.3	1	1	1	4	50	38749	50	38749	0.003	0	0.003	0.003	774.98	0.141421	774	775	
3.25	3.3	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.75	9.8	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
2.9	2.95	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.3	3.35	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.3	3.35	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.8	9.85	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
2.95	3	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.35	3.4	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.35	3.4	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.85	9.9	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3	3.05	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.4	3.45	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.4	3.45	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.9	9.95	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.05	3.1	1	1	1	4	50	38749	50	38749	0.003	0	0.003	0.003	774.98	0.141421	774	775	
3.45	3.5	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.95	10	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.45	3.5	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.1	3.15	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.5	3.55	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
10	10.05	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.5	3.55	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.15	3.2	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.55	3.6	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
10.05	10.1	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.55	3.6	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.2	3.25	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.6	3.65	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
10.1	10.15	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.6	3.65	1	1	1	4	50	38749	50	38749	0.003	0	0.003	0.003	774.98	0.141421	774	775	
3.25	3.3	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.65	3.7	1	1	1	4	50	38749	50	38749	0.003	0	0.003	0.003	774.98	0.141421	774	775	
10.15	10.2	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.65	3.7	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.3	3.35	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.7	3.75	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
10.2	10.25	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.7	3.75	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.35	3.4	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.75	3.8	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
10.25	10.3	1	1	1	4	50	10850	50	10850	0.003	0	0.003	0.003	217	0	217	217	
3.75	3.8	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.4	3.45	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
3.8	3.85	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
