Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
30.81 169.5 433 250 256.75 NLOS -3.20681 132.819
30.82 169.333 433 250 256.833 NLOS -2.69781 132.819
30.83 169.167 433 250 256.917 NLOS -3.18277 132.819
30.84 169 433 250 257 NLOS -2.74802 132.818
30.85 168.833 433 250 257.083 NLOS -0.272576 132.818
30.86 168.667 433 250 257.167 NLOS -1.31116 132.817
30.87 168.5 433 250 257.25 NLOS -6.37095 132.817
30.88 168.333 433 250 257.333 NLOS 1.16246 132.817
30.89 168.167 433 250 257.417 NLOS -2.69772 132.816
30.9 168 433 250 257.5 NLOS -3.09414 132.816
30.91 167.833 433 250 257.583 NLOS -2.81763 132.816
30.92 167.667 433 250 257.667 NLOS -0.211031 132.815
30.93 167.5 433 250 257.75 NLOS -7.98568 132.815
30.94 167.333 433 250 257.833 NLOS -7.52415 132.815
30.95 167.167 433 250 257.917 NLOS -7.57267 132.814
30.96 167 433 250 258 NLOS -3.27739 132.814
30.97 166.833 433 250 258.083 NLOS -1.17735 132.814
30.98 166.667 433 250 258.167 NLOS -7.902 132.814
30.99 166.5 433 250 258.25 NLOS -1.46587 132.813
31 166.333 433 250 258.333 NLOS -2.16367 132.813
31.01 166.167 433 250 258.417 NLOS -1.31065 132.813
31.02 166 433 250 258.5 NLOS -0.619069 132.813
31.03 165.833 433 250 258.583 NLOS 0.772759 132.813
31.04 165.667 433 250 258.667 NLOS -1.11014 132.812
31.05 165.5 433 250 258.75 NLOS -5.05494 132.812
31.06 165.333 433 250 258.833 NLOS -2.5797 132.812
31.07 165.167 433 250 258.917 NLOS -3.1813 132.812
31.08 165 433 250 259 NLOS -5.3809 132.812
31.09 164.833 433 250 259.083 NLOS -5.92955 132.812
31.1 164.667 433 250 259.167 NLOS -4.9583 132.812
31.11 164.5 433 250 259.25 NLOS -2.05806 132.812
31.12 164.333 433 250 259.333 NLOS -12.3078 132.812
31.13 164.167 433 250 259.417 NLOS -5.04222 132.812
31.14 164 433 250 259.5 NLOS -8.6815 132.811
31.15 163.833 433 250 259.583 NLOS -9.28711 132.811
31.16 163.667 433 250 259.667 NLOS -7.53531 132.811
31.17 163.5 433 250 259.75 NLOS -1.39995 132.811
31.18 163.333 433 250 259.833 NLOS -5.48594 132.811
31.19 163.167 433 250 259.917 NLOS -4.90046 132.811
31.2 163 433 250 260 NLOS -2.47982 132.811
31.21 162.833 433 250 260.083 NLOS -11.8814 132.811
31.22 162.667 433 250 260.167 NLOS -1.39647 132.811
31.23 162.5 433 250 260.25 NLOS -0.922171 132.812
31.24 162.333 433 250 260.333 NLOS -7.11248 132.812
31.25 162.167 433 250 260.417 NLOS -2.14477 132.812
31.26 162 433 250 260.5 NLOS 2.07158 132.812
31.27 161.833 433 250 260.583 NLOS -1.64429 132.812
31.28 161.667 433 250 260.667 NLOS -2.13565 132.812
31.29 161.5 433 250 260.75 NLOS -3.57375 132.812
31.3 161.333 433 250 260.833 NLOS -1.69685 132.812
31.31 161.167 433 250 260.917 NLOS -8.0242 132.812
31.32 161 433 250 261 NLOS -7.03434 132.813
31.33 160.833 433 250 261.083 NLOS -6.09854 132.813
31.34 160.667 433 250 261.167 NLOS -3.7211 132.813
31.35 160.5 433 250 261.25 NLOS -3.49673 132.813
31.36 160.333 433 250 261.333 NLOS -0.719064 132.813
31.37 160.167 433 250 261.417 NLOS -2.54437 132.814
31.38 160 433 250 261.5 NLOS -2.34465 132.814
31.39 159.833 433 250 261.583 NLOS -4.22303 132.814
31.4 159.667 433 250 261.667 NLOS -2.79271 132.814
31.41 159.5 433 250 261.75 NLOS -4.37628 132.815
31.42 159.333 433 250 261.833 NLOS -5.63416 132.815
31.43 159.167 433 250 261.917 NLOS -2.83536 132.815
31.44 159 433 250 262 NLOS -5.74161 132.816
31.45 158.833 433 250 262.083 NLOS -1.06269 132.816
31.46 158.667 433 250 262.167 NLOS -5.38843 132.816
31.47 158.5 433 250 262.25 NLOS -6.93744 132.817
31.48 158.333 433 250 262.333 NLOS -6.58003 132.817
31.49 158.167 433 250 262.417 NLOS -11.673 132.817
31.5 158 433 250 262.5 NLOS -6.71481 132.818
31.51 157.833 433 250 262.583 NLOS -3.34608 132.818
31.52 157.667 433 250 262.667 NLOS -0.299625 132.819
31.53 157.5 433 250 262.75 NLOS -8.21256 132.819
31.54 157.333 433 250 262.833 NLOS -4.33493 132.819
31.55 157.167 433 250 262.917 NLOS -2.88891 132.82
31.56 157 433 250 263 NLOS -7.26259 132.82
31.57 156.833 433 250 263.083 NLOS -6.47035 132.821
31.58 156.667 433 250 263.167 NLOS -6.83348 132.821
31.59 156.5 433 250 263.25 NLOS -7.6134 132.822
31.6 156.333 433 250 263.333 NLOS -3.46972 132.822
31.61 156.167 433 250 263.417 NLOS 0.430033 132.823
31.62 156 433 250 263.5 NLOS 0.429324 132.823
31.63 155.833 433 250 263.583 NLOS -12.6291 132.824
31.64 155.667 433 250 263.667 NLOS -8.09278 132.824
31.65 155.5 433 250 263.75 NLOS -6.59163 132.825
31.66 155.333 433 250 263.833 NLOS -0.0353063 132.825
31.67 155.167 433 250 263.917 NLOS -2.83044 132.826
31.68 155 433 250 264 NLOS -4.04085 132.827
31.69 154.833 433 250 264.083 NLOS -11.5541 132.827
31.7 154.667 433 250 264.167 NLOS -0.290448 132.828
31.71 154.5 433 250 264.25 NLOS -3.47727 132.829
31.72 154.333 433 250 264.333 NLOS -6.59236 132.829
31.73 154.167 433 250 264.417 NLOS -4.93959 132.83
31.74 154 433 250 264.5 NLOS -2.90934 132.831
31.75 153.833 433 250 264.583 NLOS -7.91084 132.831
31.76 153.667 433 250 264.667 NLOS -0.358303 132.832
31.77 153.5 433 250 264.75 NLOS -11.6385 132.833
31.78 153.333 433 250 264.833 NLOS -3.56119 132.833
31.79 153.167 433 250 264.917 NLOS -2.11118 132.834
31.8 153 433 250 265 NLOS -5.46784 132.835
31.81 152.833 433 250 265.083 NLOS -13.782 132.836
31.82 152.667 433 250 265.167 NLOS -1.68307 132.836
31.83 152.5 433 250 265.25 NLOS -0.602055 132.837
31.84 152.333 433 250 265.333 NLOS -2.50306 132.838
31.85 152.167 433 250 265.417 NLOS -0.032395 132.839
31.86 152 433 250 265.5 NLOS -2.71645 132.84
31.87 151.833 433 250 265.583 NLOS -6.38877 132.84
31.88 151.667 433 250 265.667 NLOS -1.92233 132.841
31.89 151.5 433 250 265.75 NLOS -1.60354 132.842
31.9 151.333 433 250 265.833 NLOS -6.53615 132.843
31.91 151.167 433 250 265.917 NLOS -8.25886 132.844
31.92 151 433 250 266 NLOS -0.971641 132.845
31.93 150.833 433 250 266.083 NLOS -5.94668 132.846
31.94 150.667 433 250 266.167 NLOS -3.51806 132.846
31.95 150.5 433 250 266.25 NLOS -6.95847 132.847
31.96 150.333 433 250 266.333 NLOS -7.25003 132.848
31.97 150.167 433 250 266.417 NLOS -5.07217 132.849
31.98 150 433 250 266.5 NLOS -4.3362 132.85
31.99 149.833 433 250 266.583 NLOS -5.26011 132.851
32 149.667 433 250 266.667 NLOS -5.60896 132.852
32.01 149.5 433 250 266.75 NLOS -4.89921 132.853
32.02 149.333 433 250 266.833 NLOS -2.60852 132.854
32.03 149.167 433 250 266.917 NLOS -3.01034 132.855
32.04 149 433 250 267 NLOS -0.391309 132.856
32.05 148.833 433 250 267.083 NLOS -7.11888 132.857
32.06 148.667 433 250 267.167 NLOS -6.73273 132.858
32.07 148.5 433 250 267.25 NLOS -9.04423 132.859
32.08 148.333 433 250 267.333 NLOS -2.07835 132.86
32.09 148.167 433 250 267.417 NLOS -1.75122 132.862
32.1 148 433 250 267.5 NLOS -4.3526 132.863
32.11 147.833 433 250 267.583 NLOS -5.1203 132.864
32.12 147.667 433 250 267.667 NLOS -10.2007 132.865
32.13 147.5 433 250 267.75 NLOS -10.9114 132.866
32.14 147.333 433 250 267.833 NLOS -6.38307 132.867
32.15 147.167 433 250 267.917 NLOS -2.11663 132.868
32.16 147 433 250 268 NLOS -4.68435 132.87
32.17 146.833 433 250 268.083 NLOS 0.770363 132.871
32.18 146.667 433 250 268.167 NLOS -5.91071 132.872
32.19 146.5 433 250 268.25 NLOS -2.99606 132.873
32.2 146.333 433 250 268.333 NLOS 0.129748 132.874
32.21 146.167 433 250 268.417 NLOS -2.98194 132.876
32.22 146 433 250 268.5 NLOS -9.03199 132.877
32.23 145.833 433 250 268.583 NLOS -3.36568 132.878
32.24 145.667 433 250 268.667 NLOS -11.0821 132.879
32.25 145.5 433 250 268.75 NLOS -14.1113 132.881
32.26 145.333 433 250 268.833 NLOS -2.75269 132.882
32.27 145.167 433 250 268.917 NLOS -3.28957 132.883
32.28 145 433 250 269 NLOS -9.01138 132.884
32.29 144.833 433 250 269.083 NLOS -3.27577 132.886
32.3 144.667 433 250 269.167 NLOS -9.23127 132.887
32.31 144.5 433 250 269.25 NLOS -1.74802 132.888
32.32 144.333 433 250 269.333 NLOS -4.81281 132.89
32.33 144.167 433 250 269.417 NLOS -4.64573 132.891
32.34 144 433 250 269.5 NLOS -2.48142 132.893
32.35 143.833 433 250 269.583 NLOS -0.2891 132.894
32.36 143.667 433 250 269.667 NLOS 2.97133 132.895
32.37 143.5 433 250 269.75 NLOS -6.59654 132.897
32.38 143.333 433 250 269.833 NLOS -5.63073 132.898
32.39 143.167 433 250 269.917 NLOS -0.392273 132.9
32.4 143 433 250 270 NLOS -3.6466 132.901
32.41 142.833 433 250 270.083 NLOS -4.78829 132.903
32.42 142.667 433 250 270.167 NLOS -3.27199 132.904
32.43 142.5 433 250 270.25 NLOS -4.70602 132.906
32.44 142.333 433 250 270.333 NLOS 0.910906 132.907
32.45 142.167 433 250 270.417 NLOS -8.92223 132.909
32.46 142 433 250 270.5 NLOS 2.03191 132.91
32.47 141.833 433 250 270.583 NLOS -0.119584 132.912
32.48 141.667 433 250 270.667 NLOS -9.26333 132.913
32.49 141.5 433 250 270.75 NLOS -7.60787 132.915
32.5 141.333 433 250 270.833 NLOS -3.90954 132.916
32.51 141.167 433 250 270.917 NLOS -8.32061 132.918
32.52 141 433 250 271 NLOS -2.94387 132.919
32.53 140.833 433 250 271.083 NLOS -8.95856 132.921
32.54 140.667 433 250 271.167 NLOS -1.62367 132.923
32.55 140.5 433 250 271.25 NLOS -4.77822 132.924
32.56 140.333 433 250 271.333 NLOS -3.61904 132.926
32.57 140.167 433 250 271.417 NLOS -10.8282 132.928
32.58 140 433 250 271.5 NLOS -4.59186 132.929
32.59 139.833 433 250 271.583 NLOS -4.0177 132.931
32.6 139.667 433 250 271.667 NLOS -5.95255 132.933
32.61 139.5 433 250 271.75 NLOS -4.74336 132.934
32.62 139.333 433 250 271.833 NLOS -1.94353 132.936
32.63 139.167 433 250 271.917 NLOS 1.11299 132.938
32.64 139 433 250 272 NLOS -0.946228 132.939
32.65 138.833 433 250 272.083 NLOS 2.13091 132.941
32.66 138.667 433 250 272.167 NLOS -4.74269 132.943
32.67 138.5 433 250 272.25 NLOS -0.17042 132.945
32.68 138.333 433 250 272.333 NLOS -4.13922 132.946
32.69 138.167 433 250 272.417 NLOS -4.0114 132.948
32.7 138 433 250 272.5 NLOS -1.56573 132.95
32.71 137.833 433 250 272.583 NLOS -6.48081 132.952
32.72 137.667 433 250 272.667 NLOS -5.69297 132.954
32.73 137.5 433 250 272.75 NLOS -3.14685 132.955
32.74 137.333 433 250 272.833 NLOS -8.86679 132.957
32.75 137.167 433 250 272.917 NLOS -7.11529 132.959
32.76 137 433 250 273 NLOS -4.64772 132.961
32.77 136.833 433 250 273.083 NLOS -6.38247 132.963
32.78 136.667 433 250 273.167 NLOS -1.74356 132.965
32.79 136.5 433 250 273.25 NLOS -5.70677 132.967
32.8 136.333 433 250 273.333 NLOS -8.05395 132.969
32.81 136.167 433 250 273.417 NLOS -1.97312 132.97
32.82 136 433 250 273.5 NLOS -12.441 132.972
32.83 135.833 433 250 273.583 NLOS 2.33643 132.974
32.84 135.667 433 250 273.667 NLOS 0.328575 132.976
32.85 135.5 433 250 273.75 NLOS -4.11964 132.978
32.86 135.333 433 250 273.833 NLOS -10.8801 132.98
32.87 135.167 433 250 273.917 NLOS -1.48699 132.982
32.88 135 433 250 274 NLOS 0.25107 132.984
32.89 134.833 433 250 274.083 NLOS -6.67575 132.986
32.9 134.667 433 250 274.167 NLOS -2.24936 132.988
32.91 134.5 433 250 274.25 NLOS -3.95396 132.99
32.92 134.333 433 250 274.333 NLOS -3.32129 132.992
32.93 134.167 433 250 274.417 NLOS -3.40023 132.994
32.94 134 433 250 274.5 NLOS -6.78015 132.996
32.95 133.833 433 250 274.583 NLOS -3.94191 132.998
32.96 133.667 433 250 274.667 NLOS -9.5151 133.001
32.97 133.5 433 250 274.75 NLOS -0.811741 133.003
32.98 133.333 433 250 274.833 NLOS -3.10246 133.005
32.99 133.167 433 250 274.917 NLOS -2.62848 133.007
33 133 433 250 275 NLOS -9.54971 133.009
33.01 132.833 433 250 275.083 NLOS -1.97207 133.011
33.02 132.667 433 250 275.167 NLOS -10.3431 133.013
33.03 132.5 433 250 275.25 NLOS -7.47484 133.015
33.04 132.333 433 250 275.333 NLOS 0.0454797 133.018
33.05 132.167 433 250 275.417 NLOS -1.30455 133.02
33.06 132 433 250 275.5 NLOS -0.967696 133.022
33.07 131.833 433 250 275.583 NLOS -8.06195 133.024
33.08 131.667 433 250 275.667 NLOS -3.79323 133.026
33.09 131.5 433 250 275.75 NLOS -2.78141 133.029
33.1 131.333 433 250 275.833 NLOS -7.86556 133.031
33.11 131.167 433 250 275.917 NLOS -4.1103 133.033
33.12 131 433 250 276 NLOS 2.81888 133.035
33.13 130.833 433 250 276.083 NLOS -6.86587 133.038
33.14 130.667 433 250 276.167 NLOS 0.441251 133.04
33.15 130.5 433 250 276.25 NLOS -0.711847 133.042
33.16 130.333 433 250 276.333 NLOS -4.98139 133.045
33.17 130.167 433 250 276.417 NLOS -12.3081 133.047
33.18 130 433 250 276.5 NLOS -1.73949 133.049
33.19 129.833 433 250 276.583 NLOS -6.32316 133.052
33.2 129.667 433 250 276.667 NLOS -8.32588 133.054
33.21 129.5 433 250 276.75 NLOS -6.02293 133.056
33.22 129.333 433 250 276.833 NLOS -9.4292 133.059
33.23 129.167 433 250 276.917 NLOS -7.24491 133.061
33.24 129 433 250 277 NLOS 1.35349 133.063
33.25 128.833 433 250 277.083 NLOS -8.61504 133.066
33.26 128.667 433 250 277.167 NLOS -5.27378 133.068
33.27 128.5 433 250 277.25 NLOS -0.978255 133.071
33.28 128.333 433 250 277.333 NLOS -5.98316 133.073
33.29 128.167 433 250 277.417 NLOS -2.57781 133.076
33.3 128 433 250 277.5 NLOS -2.23817 133.078
33.31 127.833 433 250 277.583 NLOS -4.41269 133.08
33.32 127.667 433 250 277.667 NLOS -6.149 133.083
33.33 127.5 433 250 277.75 NLOS -1.79803 133.085
33.34 127.333 433 250 277.833 NLOS -6.73735 133.088
33.35 127.167 433 250 277.917 NLOS -7.30396 133.09
33.36 127 433 250 278 NLOS 0.848061 133.093
33.37 126.833 433 250 278.083 NLOS -7.35502 133.095
33.38 126.667 433 250 278.167 NLOS -8.6824 133.098
33.39 126.5 433 250 278.25 NLOS -6.25873 133.101
33.4 126.333 433 250 278.333 NLOS -8.1352 133.103
33.41 126.167 433 250 278.417 NLOS 0.899545 133.106
33.42 126 433 250 278.5 NLOS -4.15498 133.108
33.43 125.833 433 250 278.583 NLOS -1.22109 133.111
33.44 125.667 433 250 278.667 NLOS -7.22802 133.113
33.45 125.5 433 250 278.75 NLOS -1.87339 133.116
33.46 125.333 433 250 278.833 NLOS -0.745504 133.119
33.47 125.167 433 250 278.917 NLOS -2.55207 133.121
33.48 125 433 250 279 NLOS -4.60373 133.124
33.49 124.833 433 250 279.083 NLOS -8.8922 133.127
33.5 124.667 433 250 279.167 NLOS -5.78378 133.129
33.51 124.5 433 250 279.25 NLOS -7.24578 133.132
33.52 124.333 433 250 279.333 NLOS -2.22211 133.135
33.53 124.167 433 250 279.417 NLOS -7.61892 133.137
33.54 124 433 250 279.5 NLOS -4.40324 133.14
33.55 123.833 433 250 279.583 NLOS -5.65332 133.143
33.56 123.667 433 250 279.667 NLOS -8.81304 133.145
33.57 123.5 433 250 279.75 NLOS -8.64759 133.148
33.58 123.333 433 250 279.833 NLOS -5.15957 133.151
33.59 123.167 433 250 279.917 NLOS -3.81862 133.154
33.6 123 433 250 280 NLOS -4.49224 133.157
33.61 122.833 433 250 280.083 NLOS -13.1982 133.159
33.62 122.667 433 250 280.167 NLOS -6.91681 133.162
33.63 122.5 433 250 280.25 NLOS -14.8104 133.165
33.64 122.333 433 250 280.333 NLOS -5.09004 133.168
33.65 122.167 433 250 280.417 NLOS -2.58469 133.171
33.66 122 433 250 280.5 NLOS -1.31173 133.173
33.67 121.833 433 250 280.583 NLOS -0.236353 133.176
33.68 121.667 433 250 280.667 NLOS -2.69628 133.179
33.69 121.5 433 250 280.75 NLOS -6.1465 133.182
33.7 121.333 433 250 280.833 NLOS -4.48647 133.185
33.71 121.167 433 250 280.917 NLOS -7.19737 133.188
33.72 121 433 250 281 NLOS -1.886 133.191
33.73 120.833 433 250 281.083 NLOS 0.177475 133.193
33.74 120.667 433 250 281.167 NLOS -2.40451 133.196
33.75 120.5 433 250 281.25 NLOS -6.15757 133.199
33.76 120.333 433 250 281.333 NLOS -0.998066 133.202
33.77 120.167 433 250 281.417 NLOS -6.18518 133.205
33.78 120 433 250 281.5 NLOS 0.415035 133.208
33.79 119.833 433 250 281.583 NLOS -10.8227 133.211
33.8 119.667 433 250 281.667 NLOS -2.26895 133.214
33.81 119.5 433 250 281.75 NLOS -13.5739 133.217
33.82 119.333 433 250 281.833 NLOS 0.0537654 133.22
33.83 119.167 433 250 281.917 NLOS -11.5994 133.223
33.84 119 433 250 282 NLOS -9.43175 133.226
33.85 118.833 433 250 282.083 NLOS -6.03108 133.229
33.86 118.667 433 250 282.167 NLOS -7.91552 133.232
33.87 118.5 433 250 282.25 NLOS -9.03658 133.235
33.88 118.333 433 250 282.333 NLOS -6.17101 133.238
33.89 118.167 433 250 282.417 NLOS -2.29363 133.241
33.9 118 433 250 282.5 NLOS -1.17014 133.244
33.91 117.833 433 250 282.583 NLOS -6.2947 133.247
33.92 117.667 433 250 282.667 NLOS -6.3398 133.25
33.93 117.5 433 250 282.75 NLOS -2.79383 133.254
33.94 117.333 433 250 282.833 NLOS -4.86666 133.257
33.95 117.167 433 250 282.917 NLOS -0.969987 133.26
33.96 117 433 250 283 NLOS -9.40024 133.263
33.97 116.833 433 250 283.083 NLOS -2.08722 133.266
33.98 116.667 433 250 283.167 NLOS -1.97449 133.269
33.99 116.5 433 250 283.25 NLOS -2.42512 133.272
34 116.333 433 250 283.333 NLOS -2.22314 133.276
34.01 116.167 433 250 283.417 NLOS -0.345351 133.279
34.02 116 433 250 283.5 NLOS -10.0271 133.282
34.03 115.833 433 250 283.583 NLOS -11.5732 133.285
34.04 115.667 433 250 283.667 NLOS -8.85571 133.288
34.05 115.5 433 250 283.75 NLOS -1.88379 133.291
34.06 115.333 433 250 283.833 NLOS -5.29378 133.295
34.07 115.167 433 250 283.917 NLOS -5.51101 133.298
34.08 115 433 250 284 NLOS -5.36773 133.301
34.09 114.833 433 250 284.083 NLOS -4.17751 133.304
34.1 114.667 433 250 284.167 NLOS -1.25331 133.308
34.11 114.5 433 250 284.25 NLOS -6.70588 133.311
34.12 114.333 433 250 284.333 NLOS -2.09868 133.314
34.13 114.167 433 250 284.417 NLOS -6.5857 133.318
34.14 114 433 250 284.5 NLOS -8.79181 133.321
34.15 113.833 433 250 284.583 NLOS -0.72357 133.324
34.16 113.667 433 250 284.667 NLOS -2.61048 133.328
34.17 113.5 433 250 284.75 NLOS -1.21329 133.331
34.18 113.333 433 250 284.833 NLOS -8.72003 133.334
34.19 113.167 433 250 284.917 NLOS -2.20192 133.338
34.2 113 433 250 285 NLOS 0.19977 133.341
34.21 112.833 433 250 285.083 NLOS -3.84125 133.344
34.22 112.667 433 250 285.167 NLOS -5.62255 133.348
34.23 112.5 433 250 285.25 NLOS -1.59784 133.351
34.24 112.333 433 250 285.333 NLOS -11.3302 133.354
34.25 112.167 433 250 285.417 NLOS -10.7206 133.358
34.26 112 433 250 285.5 NLOS -3.85658 133.361
34.27 111.833 433 250 285.583 NLOS -3.45961 133.365
34.28 111.667 433 250 285.667 NLOS -10.4482 133.368
34.29 111.5 433 250 285.75 NLOS -3.63569 133.372
34.3 111.333 433 250 285.833 NLOS -3.33537 133.375
34.31 111.167 433 250 285.917 NLOS -5.87545 133.378
34.32 111 433 250 286 NLOS -11.3205 133.382
34.33 110.833 433 250 286.083 NLOS 0.69674 133.385
34.34 110.667 433 250 286.167 NLOS 1.04676 133.389
34.35 110.5 433 250 286.25 NLOS -0.916261 133.392
34.36 110.333 433 250 286.333 NLOS -1.26189 133.396
34.37 110.167 433 250 286.417 NLOS -4.06387 133.399
34.38 110 433 250 286.5 NLOS -2.93495 133.403
34.39 109.833 433 250 286.583 NLOS -4.88207 133.406
34.4 109.667 433 250 286.667 NLOS -6.98941 133.41
34.41 109.5 433 250 286.75 NLOS -2.72245 133.414
34.42 109.333 433 250 286.833 NLOS -1.48086 133.417
34.43 109.167 433 250 286.917 NLOS -4.36313 133.421
34.44 109 433 250 287 NLOS -5.35609 133.424
34.45 108.833 433 250 287.083 NLOS -3.367 133.428
34.46 108.667 433 250 287.167 NLOS -7.91176 133.431
34.47 108.5 433 250 287.25 NLOS -3.89729 133.435
34.48 108.333 433 250 287.333 NLOS -6.31406 133.439
34.49 108.167 433 250 287.417 NLOS -1.9686 133.442
34.5 108 433 250 287.5 NLOS -4.52324 133.446
34.51 107.833 433 250 287.583 NLOS -13.3919 133.45
34.52 107.667 433 250 287.667 NLOS -1.32251 133.453
34.53 107.5 433 250 287.75 NLOS -1.75885 133.457
34.54 107.333 433 250 287.833 NLOS -4.64166 133.461
34.55 107.167 433 250 287.917 NLOS -0.422526 133.464
34.56 107 433 250 288 NLOS -0.897812 133.468
34.57 106.833 433 250 288.083 NLOS -6.25688 133.472
34.58 106.667 433 250 288.167 NLOS -3.54004 133.475
34.59 106.5 433 250 288.25 NLOS -1.71646 133.479
34.6 106.333 433 250 288.333 NLOS -2.53704 133.483
34.61 106.167 433 250 288.417 NLOS -3.90997 133.486
34.62 106 433 250 288.5 NLOS -2.18999 133.49
34.63 105.833 433 250 288.583 NLOS -5.12242 133.494
34.64 105.667 433 250 288.667 NLOS -4.32728 133.498
34.65 105.5 433 250 288.75 NLOS -3.22441 133.502
34.66 105.333 433 250 288.833 NLOS -3.91538 133.505
34.67 105.167 433 250 288.917 NLOS -3.99655 133.509
34.68 105 433 250 289 NLOS -4.23255 133.513
34.69 104.833 433 250 289.083 NLOS -7.21547 133.517
34.7 104.667 433 250 289.167 NLOS -7.7886 133.52
34.71 104.5 433 250 289.25 NLOS -4.94477 133.524
34.72 104.333 433 250 289.333 NLOS -3.69869 133.528
34.73 104.167 433 250 289.417 NLOS 1.07694 133.532
34.74 104 433 250 289.5 NLOS -5.16051 133.536
34.75 103.833 433 250 289.583 NLOS -4.41791 133.54
34.76 103.667 433 250 289.667 NLOS -11.4017 133.543
34.77 103.5 433 250 289.75 NLOS -4.40121 133.547
34.78 103.333 433 250 289.833 NLOS -4.04059 133.551
34.79 103.167 433 250 289.917 NLOS -8.92398 133.555
34.8 103 433 250 290 NLOS -4.89983 133.559
34.81 102.833 433 250 290.083 NLOS -7.74186 133.563
34.82 102.667 433 250 290.167 NLOS -9.72075 133.567
34.83 102.5 433 250 290.25 NLOS 0.855308 133.571
34.84 102.333 433 250 290.333 NLOS -3.59908 133.575
34.85 102.167 433 250 290.417 NLOS -7.07161 133.579
34.86 102 433 250 290.5 NLOS -10.1096 133.583
34.87 101.833 433 250 290.583 NLOS -1.20877 133.587
34.88 101.667 433 250 290.667 NLOS -3.52321 133.59
34.89 101.5 433 250 290.75 NLOS -3.6006 133.594
34.9 101.333 433 250 290.833 NLOS -3.12387 133.598
34.91 101.167 433 250 290.917 NLOS -0.783924 133.602
34.92 101 433 250 291 NLOS -5.56995 133.606
34.93 100.833 433 250 291.083 NLOS -3.04916 133.61
34.94 100.667 433 250 291.167 NLOS -1.24711 133.614
34.95 100.5 433 250 291.25 NLOS -5.97002 133.618
34.96 100.333 433 250 291.333 NLOS -1.83993 133.622
34.97 100.167 433 250 291.417 NLOS -3.69591 133.626
34.98 100 433 250 291.5 NLOS -2.79222 133.631
34.99 99.8333 433 250 291.583 NLOS -5.57647 133.635
35 99.6667 433 250 291.667 NLOS -4.92572 133.639
35.01 99.5 433 250 291.75 NLOS -5.29968 133.643
35.02 99.3333 433 250 291.833 NLOS -1.1492 133.647
35.03 99.1667 433 250 291.917 NLOS -7.39917 133.651
35.04 99 433 250 292 NLOS -1.51361 133.655
35.05 98.8333 433 250 292.083 NLOS -5.53768 133.659
35.06 98.6667 433 250 292.167 NLOS -2.858 133.663
35.07 98.5 433 250 292.25 NLOS -4.9663 133.667
35.08 98.3333 433 250 292.333 NLOS -5.21779 133.671
35.09 98.1667 433 250 292.417 NLOS -3.4174 133.676
35.1 98 433 250 292.5 NLOS -8.30505 133.68
35.11 97.8333 433 250 292.583 NLOS -6.65615 133.684
35.12 97.6667 433 250 292.667 NLOS -3.87833 133.688
35.13 97.5 433 250 292.75 NLOS -1.95538 133.692
35.14 97.3333 433 250 292.833 NLOS 0.80918 133.696
35.15 97.1667 433 250 292.917 NLOS -4.2794 133.7
35.16 97 433 250 293 NLOS -2.48611 133.705
35.17 96.8333 433 250 293.083 NLOS -8.89899 133.709
35.18 96.6667 433 250 293.167 NLOS -4.84635 133.713
35.19 96.5 433 250 293.25 NLOS -7.44712 133.717
35.2 96.3333 433 250 293.333 NLOS -5.88356 133.722
35.21 96.1667 433 250 293.417 NLOS -9.3933 133.726
35.22 96 433 250 293.5 NLOS -3.78687 133.73
35.23 95.8333 433 250 293.583 NLOS -4.42888 133.734
35.24 95.6667 433 250 293.667 NLOS -4.76755 133.738
35.25 95.5 433 250 293.75 NLOS -6.07402 133.743
35.26 95.3333 433 250 293.833 NLOS -2.01342 133.747
35.27 95.1667 433 250 293.917 NLOS -8.9112 133.751
35.28 95 433 250 294 NLOS -1.44767 133.756
35.29 94.8333 433 250 294.083 NLOS -4.73718 133.76
35.3 94.6667 433 250 294.167 NLOS -8.44575 133.764
35.31 94.5 433 250 294.25 NLOS -3.9826 133.768
35.32 94.3333 433 250 294.333 NLOS -5.802 133.773
35.33 94.1667 433 250 294.417 NLOS -2.3894 133.777
35.34 94 433 250 294.5 NLOS -6.5163 133.781
35.35 93.8333 433 250 294.583 NLOS -5.26143 133.786
35.36 93.6667 433 250 294.667 NLOS -8.08581 133.79
35.37 93.5 433 250 294.75 NLOS -7.97023 133.794
35.38 93.3333 433 250 294.833 NLOS -4.72135 133.799
35.39 93.1667 433 250 294.917 NLOS -8.23571 133.803
35.4 93 433 250 295 NLOS -1.96815 133.807
35.41 92.8333 433 250 295.083 NLOS -2.91623 133.812
35.42 92.6667 433 250 295.167 NLOS -4.06848 133.816
35.43 92.5 433 250 295.25 NLOS -0.380497 133.821
35.44 92.3333 433 250 295.333 NLOS -5.91012 133.825
35.45 92.1667 433 250 295.417 NLOS -5.2498 133.829
35.46 92 433 250 295.5 NLOS -8.70686 133.834
35.47 91.8333 433 250 295.583 NLOS -2.52207 133.838
35.48 91.6667 433 250 295.667 NLOS -1.16844 133.843
35.49 91.5 433 250 295.75 NLOS -4.79231 133.847
35.5 91.3333 433 250 295.833 NLOS -9.17066 133.852
35.51 91.1667 433 250 295.917 NLOS -2.25044 133.856
