% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
8.081	2	1	1	0.386618	0
8.601	1	1	1	0.0409552	0
8.521	2	1	1	0.474664	0
15.201	1	1	1	0.0100877	0
8.121	2	1	1	0.393723	0
8.641	1	1	1	0.0405394	0
8.561	2	1	1	0.483864	0
15.241	1	1	1	0.010016	0
8.161	2	1	1	0.400994	0
8.681	1	1	1	0.0401289	0
8.601	2	1	1	0.49329	0
15.281	1	1	1	0.00994502	0
8.721	1	1	1	0.0397236	0
8.201	2	1	1	0.408434	0
8.641	2	1	1	0.502948	0
15.321	1	1	1	0.00987464	0
8.761	1	1	1	0.0393234	0
8.241	2	1	1	0.416048	0
15.361	1	1	1	0.0098049	0
8.681	2	1	1	0.512845	0
8.801	1	1	1	0.0389283	0
8.281	2	1	1	0.423842	0
15.401	1	1	1	0.00973576	0
8.721	2	1	1	0.522987	0
8.841	1	1	1	0.0385382	0
15.441	1	1	1	0.00966724	0
8.321	2	1	1	0.431819	0
8.761	2	1	1	0.533383	0
8.881	1	1	1	0.0381529	0
15.481	1	1	1	0.00959933	0
8.361	2	1	1	0.439987	0
8.801	2	1	1	0.54404	0
8.921	1	1	1	0.0377725	0
15.521	1	1	1	0.00953201	0
8.401	2	1	1	0.448349	0
8.841	2	1	1	0.554965	0
8.961	1	1	1	0.0373969	0
15.561	1	1	1	0.00946529	0
8.441	2	1	1	0.456912	0
8.881	2	1	1	0.566168	0
9.001	1	1	1	0.0370259	0
15.601	1	1	1	0.00939915	0
8.481	2	1	1	0.465682	0
8.921	2	1	1	0.577656	0
9.041	1	1	1	0.0366595	0
15.641	1	1	1	0.00933359	0
8.521	2	1	1	0.474664	0
8.961	2	1	1	0.589439	0
15.681	1	1	1	0.00926861	0
9.081	1	1	1	0.0362977	0
8.561	2	1	1	0.483864	0
15.721	1	1	1	0.00920419	0
9.001	2	1	1	0.601526	0
9.121	1	1	1	0.0359403	0
8.601	2	1	1	0.49329	0
9.161	1	1	1	0.0355874	0
15.761	1	1	1	0.00914033	0
9.041	2	1	1	0.613925	0
15.801	1	1	1	0.00907703	0
9.201	1	1	1	0.0352388	0
8.641	2	1	1	0.502948	0
9.081	2	1	1	0.626647	0
15.841	1	1	1	0.00901428	0
9.241	1	1	1	0.0348945	0
8.681	2	1	1	0.512845	0
9.121	2	1	1	0.639702	0
15.881	1	1	1	0.00895207	0
9.281	1	1	1	0.0345544	0
8.721	2	1	1	0.522987	0
15.921	1	1	1	0.00889041	0
9.161	2	1	1	0.653101	0
9.321	1	1	1	0.0342184	0
8.761	2	1	1	0.533383	0
15.961	1	1	1	0.00882927	0
9.361	1	1	1	0.0338866	0
9.201	2	1	1	0.666854	0
8.801	2	1	1	0.54404	0
16.001	1	1	1	0.00876866	0
9.401	1	1	1	0.0335588	0
9.241	2	1	1	0.680973	0
8.841	2	1	1	0.554965	0
16.041	1	1	1	0.00870858	0
9.441	1	1	1	0.0332349	0
16.081	1	1	1	0.00864901	0
9.281	2	1	1	0.69547	0
8.881	2	1	1	0.566168	0
9.481	1	1	1	0.032915	0
16.121	1	1	1	0.00858995	0
8.921	2	1	1	0.577656	0
9.321	2	1	1	0.710357	0
9.521	1	1	1	0.0325989	0
16.161	1	1	1	0.00853139	0
8.961	2	1	1	0.589439	0
9.561	1	1	1	0.0322867	0
9.361	2	1	1	0.725646	0
16.201	1	1	1	0.00847334	0
9.601	1	1	1	0.0319782	0
9.001	2	1	1	0.601526	0
16.241	1	1	1	0.00841578	0
9.401	2	1	1	0.741351	0
9.641	1	1	1	0.0316733	0
16.281	1	1	1	0.00835872	0
9.041	2	1	1	0.613925	0
9.441	2	1	1	0.757485	0
9.681	1	1	1	0.0313722	0
16.321	1	1	1	0.00830213	0
9.081	2	1	1	0.626647	0
9.481	2	1	1	0.774063	0
9.721	1	1	1	0.0310746	0
16.361	1	1	1	0.00824603	0
9.121	2	1	1	0.639702	0
9.761	1	1	1	0.0307805	0
16.401	1	1	1	0.00819041	0
9.521	2	1	1	0.791099	0
9.801	1	1	1	0.03049	0
16.441	1	1	1	0.00813525	0
9.161	2	1	1	0.653101	0
9.561	2	1	1	0.808609	0
9.841	1	1	1	0.0302028	0
9.201	2	1	1	0.666854	0
9.601	2	1	1	0.826609	0
9.881	1	1	1	0.0299191	0
16.681	1	1	2	0.00781394	0
9.241	2	1	1	0.680973	0
9.641	2	1	1	0.845115	0
9.921	1	1	1	0.0296387	0
16.721	1	1	2	0.00776195	0
9.281	2	1	1	0.69547	0
9.961	1	1	1	0.0293616	0
16.761	1	1	2	0.00771039	0
9.681	2	1	1	0.864145	0
10.001	1	1	1	0.0290877	0
16.801	1	1	2	0.00765926	0
9.321	2	1	1	0.710357	0
9.721	2	1	1	0.883716	0
16.841	1	1	2	0.00760856	0
10.041	1	1	1	0.0288171	0
9.361	2	1	1	0.725646	0
9.761	2	1	1	0.903848	0
16.881	1	1	2	0.00755828	0
10.081	1	1	1	0.0285496	0
9.401	2	1	1	0.741351	0
9.801	2	1	1	0.924558	0
16.921	1	1	2	0.00750842	0
10.121	1	1	1	0.0282852	0
16.961	1	1	2	0.00745896	0
10.161	1	1	1	0.0280239	0
9.441	2	1	1	0.757485	0
9.841	2	1	1	0.945869	0
10.201	1	1	1	0.0277656	0
9.881	2	1	1	0.967801	0
9.481	2	1	1	0.774063	0
10.241	1	1	1	0.0275103	0
9.921	2	1	1	0.990375	0
9.521	2	1	1	0.791099	0
10.281	1	1	1	0.0272579	0
9.961	2	1	1	1.01361	0
9.561	2	1	1	0.808609	0
10.321	1	1	1	0.0270085	0
10.001	2	1	1	1.03754	0
10.361	1	1	1	0.0267619	0
9.601	2	1	1	0.826609	0
10.401	1	1	1	0.0265181	0
10.041	2	1	1	1.06219	0
9.641	2	1	1	0.845115	0
10.441	1	1	1	0.0262771	0
10.081	2	1	1	1.08757	0
9.681	2	1	1	0.864145	0
10.481	1	1	1	0.0260389	0
10.121	2	1	1	1.11372	0
9.721	2	1	1	0.883716	0
10.521	1	1	1	0.0258033	0
10.161	2	1	1	1.14066	0
10.561	1	1	1	0.0255705	0
9.761	2	1	1	0.903848	0
10.601	1	1	1	0.0253402	0
10.201	2	1	1	1.16843	0
9.801	2	1	1	0.924558	0
10.641	1	1	1	0.0251126	0
10.241	2	1	1	1.19706	0
9.841	2	1	1	0.945869	0
10.681	1	1	1	0.0248875	0
10.281	2	1	1	1.22657	0
10.721	1	1	1	0.024665	0
9.881	2	1	1	0.967801	0
10.321	2	1	1	1.257	0
10.761	1	1	1	0.0244449	0
9.921	2	1	1	0.990375	0
10.801	1	1	1	0.0242273	0
10.361	2	1	1	1.28838	0
9.961	2	1	1	1.01361	0
10.841	1	1	1	0.0240122	0
10.401	2	1	1	1.32076	0
10.001	2	1	1	1.03754	0
10.881	1	1	1	0.0237994	0
10.441	2	1	1	1.35416	0
10.921	1	1	1	0.023589	0
10.041	2	1	1	1.06219	0
10.481	2	1	1	1.38863	0
10.961	1	1	1	0.0233809	0
10.081	2	1	1	1.08757	0
11.001	1	1	1	0.0231752	0
10.521	2	1	1	1.42422	0
10.121	2	1	1	1.11372	0
11.041	1	1	1	0.0229717	0
10.561	2	1	1	1.46095	0
10.161	2	1	1	1.14066	0
11.081	1	1	1	0.0227704	0
10.601	2	1	1	1.49889	0
11.121	1	1	1	0.0225713	0
10.201	2	1	1	1.16843	0
10.641	2	1	1	1.53806	0
11.161	1	1	1	0.0223745	0
10.241	2	1	1	1.19706	0
10.681	2	1	1	1.57854	0
11.201	1	1	1	0.0221798	0
10.281	2	1	1	1.22657	0
11.241	1	1	1	0.0219872	0
10.721	2	1	1	1.62036	0
11.281	1	1	1	0.0217967	0
10.321	2	1	1	1.257	0
10.761	2	1	1	1.66359	0
11.321	1	1	1	0.0216082	0
10.801	2	1	1	1.70827	0
10.361	2	1	1	1.28838	0
11.361	1	1	1	0.0214219	0
10.841	2	1	1	1.75447	0
10.401	2	1	1	1.32076	0
11.401	1	1	1	0.0212375	0
10.881	2	1	1	1.80225	0
11.441	1	1	1	0.0210551	0
10.441	2	1	1	1.35416	0
11.481	1	1	1	0.0208747	0
10.921	2	1	1	1.85168	0
10.481	2	1	1	1.38863	0
11.521	1	1	1	0.0206962	0
10.961	2	1	1	1.90282	0
10.521	2	1	1	1.42422	0
11.561	1	1	1	0.0205197	0
11.001	2	1	1	1.95575	0
10.561	2	1	1	1.46095	0
11.601	1	1	1	0.020345	0
11.641	1	1	1	0.0201722	0
11.041	2	1	1	2.01055	0
10.601	2	1	1	1.49889	0
11.681	1	1	1	0.0200012	0
11.081	2	1	1	2.06729	0
10.641	2	1	1	1.53806	0
11.721	1	1	1	0.019832	0
11.121	2	1	1	2.12605	0
10.681	2	1	1	1.57854	0
11.761	1	1	1	0.0196647	0
11.801	1	1	1	0.0194991	0
11.161	2	1	1	2.18693	0
10.721	2	1	1	1.62036	0
11.841	1	1	1	0.0193352	0
11.201	2	1	1	2.25001	0
10.761	2	1	1	1.66359	0
11.881	1	1	1	0.0191731	0
11.241	2	1	1	2.3154	0
10.801	2	1	1	1.70827	0
11.921	1	1	1	0.0190127	0
11.281	2	1	1	2.38319	0
11.961	1	1	1	0.018854	0
10.841	2	1	1	1.75447	0
12.001	1	1	1	0.0186969	0
11.321	2	1	1	2.45349	0
10.881	2	1	1	1.80225	0
12.041	1	1	1	0.0185415	0
11.361	2	1	1	2.52642	0
10.921	2	1	1	1.85168	0
12.081	1	1	1	0.0183877	0
11.401	2	1	1	2.6021	0
12.121	1	1	1	0.0182355	0
10.961	2	1	1	1.90282	0
12.161	1	1	1	0.0180848	0
11.441	2	1	1	2.68064	0
11.001	2	1	1	1.95575	0
12.201	1	1	1	0.0179358	0
11.481	2	1	1	2.76219	0
11.041	2	1	1	2.01055	0
12.241	1	1	1	0.0177882	0
11.521	2	1	1	2.84688	0
11.081	2	1	1	2.06729	0
12.281	1	1	1	0.0176422	0
12.321	1	1	1	0.0174977	0
11.561	2	1	1	2.93485	0
11.121	2	1	1	2.12605	0
12.361	1	1	1	0.0173547	0
11.601	2	1	1	3.02627	0
11.161	2	1	1	2.18693	0
12.401	1	1	1	0.0172132	0
11.641	2	1	1	3.1213	0
11.201	2	1	1	2.25001	0
12.441	1	1	1	0.017073	0
12.481	1	1	1	0.0169344	0
11.681	2	1	1	3.2201	0
11.241	2	1	1	2.3154	0
12.521	1	1	1	0.0167971	0
11.721	2	1	1	3.32287	0
11.281	2	1	1	2.38319	0
12.561	1	1	1	0.0166612	0
11.761	2	1	1	3.42979	0
11.321	2	1	1	2.45349	0
12.601	1	1	1	0.0165267	0
12.641	1	1	1	0.0163936	0
11.801	2	1	1	3.54107	0
11.361	2	1	1	2.52642	0
12.681	1	1	1	0.0162618	0
11.841	2	1	1	3.65692	0
11.401	2	1	1	2.6021	0
12.721	1	1	1	0.0161314	0
11.441	2	1	1	2.68064	0
11.881	2	1	1	3.77758	0
12.761	1	1	1	0.0160022	0
12.801	1	1	1	0.0158744	0
11.481	2	1	1	2.76219	0
11.921	2	1	1	3.90328	0
12.841	1	1	1	0.0157478	0
11.521	2	1	1	2.84688	0
11.961	2	1	1	4.03428	0
12.881	1	1	1	0.0156225	0
12.001	2	1	1	4.17086	0
11.561	2	1	1	2.93485	0
12.921	1	1	1	0.0154984	0
12.961	1	1	1	0.0153756	0
12.041	2	1	1	4.31329	0
11.601	2	1	1	3.02627	0
13.001	1	1	1	0.015254	0
12.081	2	1	1	4.46189	0
11.641	2	1	1	3.1213	0
13.041	1	1	1	0.0151336	0
12.121	2	1	1	4.61697	0
11.681	2	1	1	3.2201	0
13.081	1	1	1	0.0150144	0
13.121	1	1	1	0.0148964	0
12.161	2	1	1	4.77889	0
11.721	2	1	1	3.32287	0
13.161	1	1	1	0.0147796	0
12.201	2	1	1	4.94801	0
11.761	2	1	1	3.42979	0
13.201	1	1	1	0.0146638	0
12.241	2	1	1	5.12472	0
11.801	2	1	1	3.54107	0
13.241	1	1	1	0.0145493	0
13.281	1	1	1	0.0144358	0
12.281	2	1	1	5.30943	0
11.841	2	1	1	3.65692	0
13.321	1	1	1	0.0143235	0
12.321	2	1	1	5.50258	0
11.881	2	1	1	3.77758	0
13.361	1	1	1	0.0142122	0
12.361	2	1	1	5.70465	0
11.921	2	1	1	3.90328	0
13.401	1	1	1	0.0141021	0
13.441	1	1	1	0.013993	0
12.401	2	1	1	5.91612	0
11.961	2	1	1	4.03428	0
13.481	1	1	1	0.0138849	0
12.001	2	1	1	4.17086	0
12.441	2	1	1	6.13754	0
13.521	1	1	1	0.013778	0
12.041	2	1	1	4.31329	0
13.561	1	1	1	0.013672	0
12.481	2	1	1	6.36947	0
13.601	1	1	1	0.0135671	0
12.081	2	1	1	4.46189	0
12.521	2	1	1	6.61253	0
13.641	1	1	1	0.0134631	0
12.121	2	1	1	4.61697	0
12.561	2	1	1	6.86734	0
13.681	1	1	1	0.0133602	0
13.721	1	1	1	0.0132583	0
12.161	2	1	1	4.77889	0
12.601	2	1	1	7.13462	0
13.761	1	1	1	0.0131573	0
12.201	2	1	1	4.94801	0
12.641	2	1	1	7.4151	0
13.801	1	1	1	0.0130573	0
12.241	2	1	1	5.12472	0
13.841	1	1	1	0.0129583	0
12.681	2	1	1	7.70958	0
13.881	1	1	1	0.0128602	0
12.281	2	1	1	5.30943	0
12.721	2	1	1	8.01889	0
13.921	1	1	1	0.012763	0
12.321	2	1	1	5.50258	0
12.761	2	1	1	8.34396	0
13.961	1	1	1	0.0126667	0
12.361	2	1	1	5.70465	0
14.001	1	1	1	0.0125714	0
12.801	2	1	1	8.68577	0
14.041	1	1	1	0.012477	0
12.401	2	1	1	5.91612	0
12.841	2	1	1	9.04535	0
14.081	1	1	1	0.0123834	0
12.441	2	1	1	6.13754	0
14.121	1	1	1	0.0122907	0
12.881	2	1	1	9.42383	0
12.481	2	1	1	6.36947	0
14.161	1	1	1	0.0121989	0
12.921	2	1	1	9.82242	0
14.201	1	1	1	0.012108	0
12.521	2	1	1	6.61253	0
14.241	1	1	1	0.0120179	0
12.961	2	1	1	10.2424	0
12.561	2	1	1	6.86734	0
14.281	1	1	1	0.0119287	0
13.001	2	1	1	10.6853	0
14.321	1	1	1	0.0118402	0
12.601	2	1	1	7.13462	0
13.041	2	1	1	11.1524	0
14.361	1	1	1	0.0117526	0
12.641	2	1	1	7.4151	0
14.401	1	1	1	0.0116658	0
13.081	2	1	1	11.6455	0
12.681	2	1	1	7.70958	0
14.441	1	1	1	0.0115799	0
13.121	2	1	1	12.1663	0
14.481	1	1	1	0.0114947	0
12.721	2	1	1	8.01889	0
14.521	1	1	1	0.0114103	0
13.161	2	1	1	12.7167	0
12.761	2	1	1	8.34396	0
14.561	1	1	1	0.0113266	0
13.201	2	1	1	13.2988	0
14.601	1	1	1	0.0112438	0
12.801	2	1	1	8.68577	0
13.241	2	1	1	13.9147	0
14.641	1	1	1	0.0111617	0
12.841	2	1	1	9.04535	0
14.681	1	1	1	0.0110804	0
13.281	2	1	1	14.5669	0
12.881	2	1	1	9.42383	0
14.721	1	1	1	0.0109998	0
13.321	2	1	1	15.2579	0
14.761	1	1	1	0.0109199	0
12.921	2	1	1	9.82242	0
14.801	1	1	1	0.0108408	0
13.361	2	1	1	15.9907	0
12.961	2	1	1	10.2424	0
14.841	1	1	1	0.0107623	0
13.401	2	1	1	16.7682	0
14.881	1	1	1	0.0106846	0
13.001	2	1	1	10.6853	0
14.921	1	1	1	0.0106076	0
13.441	2	1	1	17.5939	0
13.041	2	1	1	11.1524	0
14.961	1	1	1	0.0105313	0
13.481	2	1	1	18.4712	0
13.081	2	1	1	11.6455	0
15.001	1	1	1	0.0104557	0
15.041	1	1	1	0.0103808	0
13.521	2	1	1	19.4042	0
13.121	2	1	1	12.1663	0
15.081	1	1	1	0.0103065	0
13.561	2	1	1	20.3973	0
13.161	2	1	1	12.7167	0
15.121	1	1	1	0.0102329	0
13.601	2	1	1	21.455	0
15.161	1	1	1	0.01016	0
13.201	2	1	1	13.2988	0
15.201	1	1	1	0.0100877	0
13.641	2	1	1	22.5825	0
13.241	2	1	1	13.9147	0
15.241	1	1	1	0.010016	0
13.681	2	1	1	23.7855	0
15.281	1	1	1	0.00994502	0
13.281	2	1	1	14.5669	0
15.321	1	1	1	0.00987464	0
13.721	2	1	1	25.0702	0
13.321	2	1	1	15.2579	0
15.361	1	1	1	0.0098049	0
15.401	1	1	1	0.00973576	0
13.761	2	1	1	26.4432	0
13.361	2	1	1	15.9907	0
15.441	1	1	1	0.00966724	0
15.481	1	1	1	0.00959933	0
13.801	2	1	1	27.9121	0
13.401	2	1	1	16.7682	0
15.521	1	1	1	0.00953201	0
13.841	2	1	1	29.4849	0
13.441	2	1	1	17.5939	0
15.561	1	1	1	0.00946529	0
15.601	1	1	1	0.00939915	0
13.881	2	1	1	31.1708	0
13.481	2	1	1	18.4712	0
15.641	1	1	1	0.00933359	0
13.921	2	1	1	32.9795	0
13.521	2	1	1	19.4042	0
15.681	1	1	1	0.00926861	0
15.721	1	1	1	0.00920419	0
13.961	2	1	1	34.9221	0
13.561	2	1	1	20.3973	0
15.761	1	1	1	0.00914033	0
14.001	2	1	1	37.0106	0
13.601	2	1	1	21.455	0
15.801	1	1	1	0.00907703	0
15.841	1	1	1	0.00901428	0
13.641	2	1	1	22.5825	0
14.041	2	1	1	39.2585	0
15.881	1	1	1	0.00895207	0
13.681	2	1	1	23.7855	0
14.081	2	1	1	41.6807	0
15.921	1	1	1	0.00889041	0
15.961	1	1	1	0.00882927	0
13.721	2	1	1	25.0702	0
14.121	2	1	1	44.2936	0
16.001	1	1	1	0.00876866	0
13.761	2	1	1	26.4432	0
16.041	1	1	1	0.00870858	0
14.161	2	1	1	47.1157	0
16.081	1	1	1	0.00864901	0
13.801	2	1	1	27.9121	0
14.201	2	1	1	50.1674	0
16.121	1	1	1	0.00858995	0
13.841	2	1	1	29.4849	0
16.161	1	1	1	0.00853139	0
14.241	2	1	1	53.4716	0
16.201	1	1	1	0.00847334	0
13.881	2	1	1	31.1708	0
14.281	2	1	1	57.054	0
16.241	1	1	1	0.00841578	0
13.921	2	1	1	32.9795	0
16.281	1	1	1	0.00835872	0
14.321	2	1	1	60.9431	0
16.321	1	1	1	0.00830213	0
13.961	2	1	1	34.9221	0
14.361	2	1	1	65.1712	0
16.361	1	1	1	0.00824603	0
16.401	1	1	1	0.00819041	0
14.001	2	1	1	37.0106	0
14.401	2	1	1	69.7745	0
16.441	1	1	1	0.00813525	0
14.041	2	1	1	39.2585	0
14.441	2	1	1	74.7938	0
14.081	2	1	1	41.6807	0
14.481	2	1	1	80.2753	0
14.121	2	1	1	44.2936	0
14.521	2	1	1	86.2711	0
14.161	2	1	1	47.1157	0
14.561	2	1	1	92.8405	0
14.201	2	1	1	50.1674	0
14.601	2	1	1	100.051	0
14.241	2	1	1	53.4716	0
14.641	2	1	1	107.979	0
14.281	2	1	1	57.054	0
14.681	2	1	1	116.713	0
14.321	2	1	1	60.9431	0
14.721	2	1	1	126.353	0
14.361	2	1	1	65.1712	0
14.761	2	1	1	137.015	0
14.401	2	1	1	69.7745	0
14.801	2	1	1	148.832	0
14.441	2	1	1	74.7938	0
14.841	2	1	1	161.959	0
14.481	2	1	1	80.2753	0
14.881	2	1	1	176.573	0
14.521	2	1	1	86.2711	0
14.921	2	1	1	192.884	0
14.561	2	1	1	92.8405	0
14.961	2	1	1	211.133	0
14.601	2	1	1	100.051	0
15.001	2	1	1	231.605	0
14.641	2	1	1	107.979	0
15.041	2	1	1	254.635	0
14.681	2	1	1	116.713	0
15.081	2	1	1	280.616	0
14.721	2	1	1	126.353	0
15.121	2	1	1	310.016	0
14.761	2	1	1	137.015	0
15.161	2	1	1	343.393	0
14.801	2	1	1	148.832	0
15.201	2	1	1	381.412	0
14.841	2	1	1	161.959	0
15.241	2	1	1	424.873	0
14.881	2	1	1	176.573	0
15.281	2	1	1	474.742	0
14.921	2	1	1	192.884	0
15.321	2	1	1	532.192	0
14.961	2	1	1	211.133	0
15.361	2	1	1	598.654	0
15.001	2	1	1	231.605	0
15.041	2	1	1	254.635	0
15.401	2	1	1	675.886	0
15.081	2	1	1	280.616	0
15.441	2	1	1	766.061	0
15.121	2	1	1	310.016	0
15.481	2	1	1	871.883	0
15.521	2	1	1	996.74	0
15.161	2	1	1	343.393	0
15.201	2	1	1	381.412	0
15.561	2	1	1	1144.91	0
15.241	2	1	1	424.873	0
15.601	2	1	1	1321.84	0
15.281	2	1	1	474.742	0
15.641	2	1	1	1534.52	0
15.321	2	1	1	532.192	0
15.681	2	1	1	1792.03	0
15.721	2	1	1	2106.24	0
15.361	2	1	1	598.654	0
15.761	2	1	1	2492.9	0
15.401	2	1	1	675.886	0
15.441	2	1	1	766.061	0
15.801	2	1	1	2973.08	0
15.481	2	1	1	871.883	0
15.841	2	1	1	3575.44	0
15.521	2	1	1	996.74	0
15.881	2	1	1	4339.41	0
15.561	2	1	1	1144.91	0
15.921	2	1	1	5320.2	0
15.601	2	1	1	1321.84	0
15.961	2	1	1	6596.37	0
15.641	2	1	1	1534.52	0
16.001	2	1	1	8281.93	0
15.681	2	1	1	1792.03	0
16.041	2	1	1	8911.18	0
15.721	2	1	1	2106.24	0
16.081	2	1	1	8918.47	0
15.761	2	1	1	2492.9	0
16.121	2	1	1	8926.82	0
15.801	2	1	1	2973.08	0
16.161	2	1	1	8936.5	0
15.841	2	1	1	3575.44	0
16.201	2	1	1	8947.85	0
15.881	2	1	1	4339.41	0
16.241	2	1	1	8961.35	0
15.921	2	1	1	5320.2	0
16.281	2	1	1	8977.67	0
15.961	2	1	1	6596.37	0
16.321	2	1	1	8997.78	0
16.001	2	1	1	8281.93	0
16.361	2	1	1	9023.19	0
16.041	2	1	1	8911.18	0
16.401	2	1	1	9056.32	0
16.081	2	1	1	8918.47	0
16.441	2	1	1	9101.31	0
16.121	2	1	1	8926.82	0
16.481	2	1	1	9165.92	0
16.161	2	1	1	8936.5	0
16.521	2	1	1	9266.54	0
16.201	2	1	1	8947.85	0
16.561	2	1	1	9444.92	0
16.241	2	1	1	8961.35	0
16.601	2	1	1	9847.88	0
16.641	2	1	1	8815.28	0
16.281	2	1	1	8977.67	0
16.681	2	1	1	8804.96	0
16.321	2	1	1	8997.78	0
16.721	2	1	1	7634.63	0
16.361	2	1	1	9023.19	0
16.761	2	1	1	8119.16	0
16.401	2	1	1	9056.32	0
16.441	2	1	1	9101.31	0
16.801	2	1	1	8320	0
16.841	2	1	1	8429.86	0
16.481	2	1	1	9165.92	0
16.881	2	1	1	8499.14	0
16.521	2	1	1	9266.54	0
16.561	2	1	1	9444.92	0
16.921	2	1	1	8546.82	0
16.601	2	1	1	9847.88	0
16.961	2	1	1	8581.64	0
16.641	2	1	1	8815.28	0
16.681	2	1	1	8804.96	0
16.721	2	1	1	7634.63	0
16.761	2	1	1	8119.16	0
16.801	2	1	1	8320	0
16.841	2	1	1	8429.86	0
16.881	2	1	1	8499.14	0
16.921	2	1	1	8546.82	0
16.961	2	1	1	8581.64	0
