% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.332	1	0	34	3	4	2	26	0
0.332	1	0	34	3	6	28	469	0
0.333	1	0	34	4	1	14	157	0
0.333	1	0	34	4	2	8	85	0
0.333	1	0	34	4	3	12	125	0
0.333	1	0	34	4	4	2	26	0
0.333	1	0	34	4	6	28	469	0
0.334	1	0	34	5	1	14	157	0
0.334	1	0	34	5	2	8	85	0
0.334	1	0	34	5	3	12	125	0
0.334	1	0	34	5	4	2	26	0
0.334	1	0	34	5	6	28	469	0
0.335	1	0	34	6	1	14	157	0
0.335	1	0	34	6	2	8	85	0
0.335	1	0	34	6	3	12	125	0
0.335	1	0	34	6	4	2	26	0
0.335	1	0	34	6	6	28	469	0
0.336	1	0	34	7	1	14	157	0
0.336	1	0	34	7	2	8	85	0
0.336	1	0	34	7	3	12	125	0
0.336	1	0	34	7	4	2	26	0
0.336	1	0	34	7	6	28	469	0
0.337	1	0	34	8	1	14	157	0
0.337	1	0	34	8	2	8	85	0
0.337	1	0	34	8	3	12	125	0
0.337	1	0	34	8	4	2	26	0
0.337	1	0	34	8	6	28	469	0
0.338	1	0	34	9	1	14	157	0
0.338	1	0	34	9	2	8	85	0
0.338	1	0	34	9	3	12	125	0
0.338	1	0	34	9	4	2	26	0
0.338	1	0	34	9	6	28	469	0
0.339	1	0	34	10	1	14	157	0
0.339	1	0	34	10	2	8	85	0
0.339	1	0	34	10	3	12	125	0
0.339	1	0	34	10	4	2	26	0
0.339	1	0	34	10	6	28	469	0
0.34	1	0	35	1	1	14	157	0
0.34	1	0	35	1	2	8	85	0
0.34	1	0	35	1	3	12	125	0
0.34	1	0	35	1	4	2	26	0
0.34	1	0	35	1	6	28	469	0
0.341	1	0	35	2	1	14	157	0
0.341	1	0	35	2	2	8	85	0
0.341	1	0	35	2	3	12	125	0
0.341	1	0	35	2	4	2	26	0
0.341	1	0	35	2	6	28	469	0
0.342	1	0	35	3	1	14	157	0
0.342	1	0	35	3	2	8	85	0
0.342	1	0	35	3	3	12	125	0
0.342	1	0	35	3	4	2	26	0
0.342	1	0	35	3	6	28	469	0
0.343	1	0	35	4	1	14	157	0
0.343	1	0	35	4	2	8	85	0
0.343	1	0	35	4	3	12	125	0
0.343	1	0	35	4	4	2	26	0
0.343	1	0	35	4	6	28	469	0
0.344	1	0	35	5	1	14	157	0
0.344	1	0	35	5	2	8	85	0
0.344	1	0	35	5	3	12	125	0
0.344	1	0	35	5	4	2	26	0
0.344	1	0	35	5	6	28	469	0
0.345	1	0	35	6	1	14	157	0
0.345	1	0	35	6	2	8	85	0
0.345	1	0	35	6	3	12	125	0
0.345	1	0	35	6	4	2	26	0
0.345	1	0	35	6	6	28	469	0
0.346	1	0	35	7	1	14	157	0
0.346	1	0	35	7	2	8	85	0
0.346	1	0	35	7	3	12	125	0
0.346	1	0	35	7	4	2	26	0
0.346	1	0	35	7	6	28	469	0
0.347	1	0	35	8	1	14	157	0
0.347	1	0	35	8	2	8	85	0
0.347	1	0	35	8	3	12	125	0
0.347	1	0	35	8	4	2	26	0
0.347	1	0	35	8	6	28	469	0
0.348	1	0	35	9	1	14	157	0
0.348	1	0	35	9	2	8	85	0
0.348	1	0	35	9	3	12	125	0
0.348	1	0	35	9	4	2	26	0
0.348	1	0	35	9	6	28	469	0
0.349	1	0	35	10	1	14	157	0
0.349	1	0	35	10	2	8	85	0
0.349	1	0	35	10	3	12	125	0
0.349	1	0	35	10	4	2	26	0
0.349	1	0	35	10	6	28	469	0
0.35	1	0	36	1	1	14	157	0
0.35	1	0	36	1	2	8	85	0
0.35	1	0	36	1	3	12	125	0
0.35	1	0	36	1	4	2	26	0
0.35	1	0	36	1	6	28	469	0
0.351	1	0	36	2	1	14	157	0
0.351	1	0	36	2	2	8	85	0
0.351	1	0	36	2	3	12	125	0
0.351	1	0	36	2	4	2	26	0
0.351	1	0	36	2	6	28	469	0
0.352	1	0	36	3	1	14	157	0
0.352	1	0	36	3	2	8	85	0
0.352	1	0	36	3	3	12	125	0
0.352	1	0	36	3	4	2	26	0
0.352	1	0	36	3	6	28	469	0
0.353	1	0	36	4	1	14	157	0
0.353	1	0	36	4	2	8	85	0
0.353	1	0	36	4	3	12	125	0
0.353	1	0	36	4	4	2	26	0
0.353	1	0	36	4	6	28	469	0
0.354	1	0	36	5	1	14	157	0
0.354	1	0	36	5	2	8	85	0
0.354	1	0	36	5	3	12	125	0
0.354	1	0	36	5	4	2	26	0
0.354	1	0	36	5	6	28	469	0
0.355	1	0	36	6	1	14	157	0
0.355	1	0	36	6	2	8	85	0
0.355	1	0	36	6	3	12	125	0
0.355	1	0	36	6	4	2	26	0
0.355	1	0	36	6	6	28	469	0
0.356	1	0	36	7	1	14	157	0
0.356	1	0	36	7	2	8	85	0
0.356	1	0	36	7	3	12	125	0
0.356	1	0	36	7	4	2	26	0
0.356	1	0	36	7	6	28	469	0
0.357	1	0	36	8	1	14	157	0
0.357	1	0	36	8	2	8	85	0
0.357	1	0	36	8	3	12	125	0
0.357	1	0	36	8	4	2	26	0
0.357	1	0	36	8	6	28	469	0
0.358	1	0	36	9	1	14	157	0
0.358	1	0	36	9	2	8	85	0
0.358	1	0	36	9	3	12	125	0
0.358	1	0	36	9	4	2	26	0
0.358	1	0	36	9	6	28	469	0
0.359	1	0	36	10	1	14	157	0
0.359	1	0	36	10	2	8	85	0
0.359	1	0	36	10	3	12	125	0
0.359	1	0	36	10	4	2	26	0
0.359	1	0	36	10	6	28	469	0
0.36	1	0	37	1	1	14	157	0
0.36	1	0	37	1	2	8	85	0
0.36	1	0	37	1	3	12	125	0
0.36	1	0	37	1	4	2	26	0
0.36	1	0	37	1	6	28	469	0
0.361	1	0	37	2	1	14	157	0
0.361	1	0	37	2	2	8	85	0
0.361	1	0	37	2	3	12	125	0
0.361	1	0	37	2	4	2	26	0
0.361	1	0	37	2	6	28	469	0
0.362	1	0	37	3	1	14	157	0
0.362	1	0	37	3	2	8	85	0
0.362	1	0	37	3	3	12	125	0
0.362	1	0	37	3	4	2	26	0
0.362	1	0	37	3	6	28	469	0
0.363	1	0	37	4	1	14	157	0
0.363	1	0	37	4	2	8	85	0
0.363	1	0	37	4	3	12	125	0
0.363	1	0	37	4	4	2	26	0
0.363	1	0	37	4	6	28	469	0
0.364	1	0	37	5	1	14	157	0
0.364	1	0	37	5	2	8	85	0
0.364	1	0	37	5	3	12	125	0
0.364	1	0	37	5	4	2	26	0
0.364	1	0	37	5	6	28	469	0
0.365	1	0	37	6	1	14	157	0
0.365	1	0	37	6	2	8	85	0
0.365	1	0	37	6	3	12	125	0
0.365	1	0	37	6	4	2	26	0
0.365	1	0	37	6	6	28	469	0
0.366	1	0	37	7	1	14	157	0
0.366	1	0	37	7	2	8	85	0
0.366	1	0	37	7	3	12	125	0
0.366	1	0	37	7	4	2	26	0
0.366	1	0	37	7	6	28	469	0
0.367	1	0	37	8	1	14	157	0
0.367	1	0	37	8	2	8	85	0
0.367	1	0	37	8	3	12	125	0
0.367	1	0	37	8	4	2	26	0
0.367	1	0	37	8	6	28	469	0
0.368	1	0	37	9	1	14	157	0
0.368	1	0	37	9	2	8	85	0
0.368	1	0	37	9	3	12	125	0
0.368	1	0	37	9	4	2	26	0
0.368	1	0	37	9	6	28	469	0
0.369	1	0	37	10	1	14	157	0
0.369	1	0	37	10	2	8	85	0
0.369	1	0	37	10	3	12	125	0
0.369	1	0	37	10	4	2	26	0
0.369	1	0	37	10	6	28	469	0
0.37	1	0	38	1	1	14	157	0
0.37	1	0	38	1	2	8	85	0
0.37	1	0	38	1	3	12	125	0
0.37	1	0	38	1	4	2	26	0
0.37	1	0	38	1	6	28	469	0
0.371	1	0	38	2	1	14	157	0
0.371	1	0	38	2	2	8	85	0
0.371	1	0	38	2	3	12	125	0
0.371	1	0	38	2	4	2	26	0
0.371	1	0	38	2	6	28	469	0
0.372	1	0	38	3	1	14	157	0
0.372	1	0	38	3	2	8	85	0
0.372	1	0	38	3	3	12	125	0
0.372	1	0	38	3	4	2	26	0
0.372	1	0	38	3	6	28	469	0
0.373	1	0	38	4	1	14	157	0
0.373	1	0	38	4	2	8	85	0
0.373	1	0	38	4	3	12	125	0
0.373	1	0	38	4	4	2	26	0
0.373	1	0	38	4	6	28	469	0
0.374	1	0	38	5	1	14	157	0
0.374	1	0	38	5	2	8	85	0
0.374	1	0	38	5	3	12	125	0
0.374	1	0	38	5	4	2	26	0
0.374	1	0	38	5	6	28	469	0
0.375	1	0	38	6	1	14	157	0
0.375	1	0	38	6	2	8	85	0
0.375	1	0	38	6	3	12	125	0
0.375	1	0	38	6	4	2	26	0
0.375	1	0	38	6	6	28	469	0
0.376	1	0	38	7	1	14	157	0
0.376	1	0	38	7	2	8	85	0
0.376	1	0	38	7	3	12	125	0
0.376	1	0	38	7	4	2	26	0
0.376	1	0	38	7	6	28	469	0
0.377	1	0	38	8	1	14	157	0
0.377	1	0	38	8	2	8	85	0
0.377	1	0	38	8	3	12	125	0
0.377	1	0	38	8	4	2	26	0
0.377	1	0	38	8	6	28	469	0
0.378	1	0	38	9	1	14	157	0
0.378	1	0	38	9	2	8	85	0
0.378	1	0	38	9	3	12	125	0
0.378	1	0	38	9	4	2	26	0
0.378	1	0	38	9	6	28	469	0
0.379	1	0	38	10	1	14	157	0
0.379	1	0	38	10	2	8	85	0
0.379	1	0	38	10	3	12	125	0
0.379	1	0	38	10	4	2	26	0
0.379	1	0	38	10	6	28	469	0
0.38	1	0	39	1	1	14	157	0
0.38	1	0	39	1	2	8	85	0
0.38	1	0	39	1	3	12	125	0
0.38	1	0	39	1	4	2	26	0
0.38	1	0	39	1	6	28	469	0
0.381	1	0	39	2	1	14	157	0
0.381	1	0	39	2	2	8	85	0
0.381	1	0	39	2	3	12	125	0
0.381	1	0	39	2	4	2	26	0
0.381	1	0	39	2	6	28	469	0
0.382	1	0	39	3	1	14	157	0
0.382	1	0	39	3	2	8	85	0
0.382	1	0	39	3	3	12	125	0
0.382	1	0	39	3	4	2	26	0
0.382	1	0	39	3	6	28	469	0
0.383	1	0	39	4	1	14	157	0
0.383	1	0	39	4	2	8	85	0
0.383	1	0	39	4	3	12	125	0
0.383	1	0	39	4	4	2	26	0
0.383	1	0	39	4	6	28	469	0
0.384	1	0	39	5	1	14	157	0
0.384	1	0	39	5	2	8	85	0
0.384	1	0	39	5	3	12	125	0
0.384	1	0	39	5	4	2	26	0
0.384	1	0	39	5	6	28	469	0
0.385	1	0	39	6	1	14	157	0
0.385	1	0	39	6	2	8	85	0
0.385	1	0	39	6	3	12	125	0
0.385	1	0	39	6	4	2	26	0
0.385	1	0	39	6	6	28	469	0
0.386	1	0	39	7	1	14	157	0
0.386	1	0	39	7	2	8	85	0
0.386	1	0	39	7	3	12	125	0
0.386	1	0	39	7	4	2	26	0
0.386	1	0	39	7	6	28	469	0
0.387	1	0	39	8	1	14	157	0
0.387	1	0	39	8	2	8	85	0
0.387	1	0	39	8	3	12	125	0
0.387	1	0	39	8	4	2	26	0
0.387	1	0	39	8	6	28	469	0
0.388	1	0	39	9	1	14	157	0
0.388	1	0	39	9	2	8	85	0
0.388	1	0	39	9	3	12	125	0
0.388	1	0	39	9	4	2	26	0
0.388	1	0	39	9	6	28	469	0
0.389	1	0	39	10	1	14	157	0
0.389	1	0	39	10	2	8	85	0
0.389	1	0	39	10	3	12	125	0
0.389	1	0	39	10	4	2	26	0
0.389	1	0	39	10	6	28	469	0
0.39	1	0	40	1	1	14	157	0
0.39	1	0	40	1	2	8	85	0
0.39	1	0	40	1	3	12	125	0
0.39	1	0	40	1	4	2	26	0
0.39	1	0	40	1	6	28	469	0
0.391	1	0	40	2	1	14	157	0
0.391	1	0	40	2	2	8	85	0
0.391	1	0	40	2	3	12	125	0
0.391	1	0	40	2	4	2	26	0
0.391	1	0	40	2	6	28	469	0
0.392	1	0	40	3	1	14	157	0
0.392	1	0	40	3	2	8	85	0
0.392	1	0	40	3	3	12	125	0
0.392	1	0	40	3	4	2	26	0
0.392	1	0	40	3	6	28	469	0
0.393	1	0	40	4	1	14	157	0
0.393	1	0	40	4	2	8	85	0
0.393	1	0	40	4	3	12	125	0
0.393	1	0	40	4	4	2	26	0
0.393	1	0	40	4	6	28	469	0
0.394	1	0	40	5	1	14	157	0
0.394	1	0	40	5	2	8	85	0
0.394	1	0	40	5	3	12	125	0
0.394	1	0	40	5	4	2	26	0
0.394	1	0	40	5	6	28	469	0
0.395	1	0	40	6	1	14	157	0
0.395	1	0	40	6	2	8	85	0
0.395	1	0	40	6	3	12	125	0
0.395	1	0	40	6	4	2	26	0
0.395	1	0	40	6	6	28	469	0
0.396	1	0	40	7	1	14	157	0
0.396	1	0	40	7	2	8	85	0
0.396	1	0	40	7	3	12	125	0
0.396	1	0	40	7	4	2	26	0
0.396	1	0	40	7	6	28	469	0
0.397	1	0	40	8	1	14	157	0
0.397	1	0	40	8	2	8	85	0
0.397	1	0	40	8	3	12	125	0
0.397	1	0	40	8	4	2	26	0
0.397	1	0	40	8	6	28	469	0
0.398	1	0	40	9	1	14	157	0
0.398	1	0	40	9	2	8	85	0
0.398	1	0	40	9	3	12	125	0
0.398	1	0	40	9	4	2	26	0
0.398	1	0	40	9	6	28	469	0
0.399	1	0	40	10	1	14	157	0
0.399	1	0	40	10	2	8	85	0
0.399	1	0	40	10	3	12	125	0
0.399	1	0	40	10	4	2	26	0
0.399	1	0	40	10	6	28	469	0
0.4	1	0	41	1	1	14	157	0
0.4	1	0	41	1	2	8	85	0
0.4	1	0	41	1	3	12	125	0
0.4	1	0	41	1	4	2	26	0
0.4	1	0	41	1	6	28	469	0
0.401	1	0	41	2	1	14	157	0
0.401	1	0	41	2	2	8	85	0
0.401	1	0	41	2	3	12	125	0
0.401	1	0	41	2	4	2	26	0
0.401	1	0	41	2	6	28	469	0
0.402	1	0	41	3	1	14	157	0
0.402	1	0	41	3	2	8	85	0
0.402	1	0	41	3	3	12	125	0
0.402	1	0	41	3	4	2	26	0
0.402	1	0	41	3	6	28	469	0
0.403	1	0	41	4	1	14	157	0
0.403	1	0	41	4	2	8	85	0
0.403	1	0	41	4	3	12	125	0
0.403	1	0	41	4	4	2	26	0
0.403	1	0	41	4	6	28	469	0
0.404	1	0	41	5	1	14	157	0
0.404	1	0	41	5	2	8	85	0
0.404	1	0	41	5	3	12	125	0
0.404	1	0	41	5	4	2	26	0
0.404	1	0	41	5	6	28	469	0
0.405	1	0	41	6	1	14	157	0
0.405	1	0	41	6	2	8	85	0
0.405	1	0	41	6	3	12	125	0
0.405	1	0	41	6	4	2	26	0
0.405	1	0	41	6	6	28	469	0
0.406	1	0	41	7	1	14	157	0
0.406	1	0	41	7	2	8	85	0
0.406	1	0	41	7	3	12	125	0
0.406	1	0	41	7	4	2	26	0
0.406	1	0	41	7	6	28	469	0
0.407	1	0	41	8	1	14	157	0
0.407	1	0	41	8	2	8	85	0
0.407	1	0	41	8	3	12	125	0
0.407	1	0	41	8	4	2	26	0
0.407	1	0	41	8	6	28	469	0
0.408	1	0	41	9	1	14	157	0
0.408	1	0	41	9	2	8	85	0
0.408	1	0	41	9	3	12	125	0
0.408	1	0	41	9	4	2	26	0
0.408	1	0	41	9	6	28	469	0
0.409	1	0	41	10	1	14	157	0
0.409	1	0	41	10	2	8	85	0
0.409	1	0	41	10	3	12	125	0
0.409	1	0	41	10	4	2	26	0
0.409	1	0	41	10	6	28	469	0
0.41	1	0	42	1	1	14	157	0
0.41	1	0	42	1	2	8	85	0
0.41	1	0	42	1	3	12	125	0
0.41	1	0	42	1	4	2	26	0
0.41	1	0	42	1	6	28	469	0
0.411	1	0	42	2	1	14	157	0
0.411	1	0	42	2	2	8	85	0
0.411	1	0	42	2	3	12	125	0
0.411	1	0	42	2	4	2	26	0
0.411	1	0	42	2	6	28	469	0
0.412	1	0	42	3	1	14	157	0
0.412	1	0	42	3	2	8	85	0
0.412	1	0	42	3	3	12	125	0
0.412	1	0	42	3	4	2	26	0
0.412	1	0	42	3	6	28	469	0
0.413	1	0	42	4	1	14	157	0
0.413	1	0	42	4	2	8	85	0
0.413	1	0	42	4	3	12	125	0
0.413	1	0	42	4	4	2	26	0
0.413	1	0	42	4	6	28	469	0
0.414	1	0	42	5	1	14	157	0
0.414	1	0	42	5	2	8	85	0
0.414	1	0	42	5	3	12	125	0
0.414	1	0	42	5	4	2	26	0
0.414	1	0	42	5	6	28	469	0
0.415	1	0	42	6	1	14	157	0
0.415	1	0	42	6	2	8	85	0
0.415	1	0	42	6	3	12	125	0
0.415	1	0	42	6	4	2	26	0
0.415	1	0	42	6	6	28	469	0
0.416	1	0	42	7	1	14	157	0
0.416	1	0	42	7	2	8	85	0
0.416	1	0	42	7	3	12	125	0
0.416	1	0	42	7	4	2	26	0
0.416	1	0	42	7	6	28	469	0
0.417	1	0	42	8	1	14	157	0
0.417	1	0	42	8	2	8	85	0
0.417	1	0	42	8	3	12	125	0
0.417	1	0	42	8	4	2	26	0
0.417	1	0	42	8	6	28	469	0
0.418	1	0	42	9	1	14	157	0
0.418	1	0	42	9	2	8	85	0
0.418	1	0	42	9	3	12	125	0
0.418	1	0	42	9	4	2	26	0
0.418	1	0	42	9	6	28	469	0
0.419	1	0	42	10	1	14	157	0
0.419	1	0	42	10	2	8	85	0
0.419	1	0	42	10	3	12	125	0
0.419	1	0	42	10	4	2	26	0
0.419	1	0	42	10	6	28	469	0
0.42	1	0	43	1	1	14	157	0
0.42	1	0	43	1	2	8	85	0
0.42	1	0	43	1	3	12	125	0
0.42	1	0	43	1	4	2	26	0
0.42	1	0	43	1	6	28	469	0
0.421	1	0	43	2	1	14	157	0
0.421	1	0	43	2	2	8	85	0
0.421	1	0	43	2	3	12	125	0
0.421	1	0	43	2	4	2	26	0
0.421	1	0	43	2	6	28	469	0
0.422	1	0	43	3	1	14	157	0
0.422	1	0	43	3	2	8	85	0
0.422	1	0	43	3	3	12	125	0
0.422	1	0	43	3	4	2	26	0
0.422	1	0	43	3	6	28	469	0
0.423	1	0	43	4	1	14	157	0
0.423	1	0	43	4	2	8	85	0
0.423	1	0	43	4	3	12	125	0
0.423	1	0	43	4	4	2	26	0
0.423	1	0	43	4	6	28	469	0
0.424	1	0	43	5	1	14	157	0
0.424	1	0	43	5	2	8	85	0
0.424	1	0	43	5	3	12	125	0
0.424	1	0	43	5	4	2	26	0
0.424	1	0	43	5	6	28	469	0
0.425	1	0	43	6	1	14	157	0
0.425	1	0	43	6	2	8	85	0
0.425	1	0	43	6	3	12	125	0
0.425	1	0	43	6	4	2	26	0
0.425	1	0	43	6	6	28	469	0
0.426	1	0	43	7	1	14	157	0
0.426	1	0	43	7	2	8	85	0
0.426	1	0	43	7	3	12	125	0
0.426	1	0	43	7	4	2	26	0
0.426	1	0	43	7	6	28	469	0
0.427	1	0	43	8	1	14	157	0
0.427	1	0	43	8	2	8	85	0
0.427	1	0	43	8	3	12	125	0
0.427	1	0	43	8	4	2	26	0
0.427	1	0	43	8	6	28	469	0
0.428	1	0	43	9	1	14	157	0
0.428	1	0	43	9	2	8	85	0
0.428	1	0	43	9	3	12	125	0
0.428	1	0	43	9	4	2	26	0
0.428	1	0	43	9	6	28	469	0
0.429	1	0	43	10	1	14	157	0
0.429	1	0	43	10	2	8	85	0
0.429	1	0	43	10	3	12	125	0
0.429	1	0	43	10	4	2	26	0
0.429	1	0	43	10	6	28	469	0
0.43	1	0	44	1	1	14	157	0
0.43	1	0	44	1	2	8	85	0
0.43	1	0	44	1	3	12	125	0
0.43	1	0	44	1	4	2	26	0
0.43	1	0	44	1	6	28	469	0
0.431	1	0	44	2	1	14	157	0
0.431	1	0	44	2	2	8	85	0
0.431	1	0	44	2	3	12	125	0
0.431	1	0	44	2	4	2	26	0
0.431	1	0	44	2	6	28	469	0
0.432	1	0	44	3	1	14	157	0
0.432	1	0	44	3	2	8	85	0
0.432	1	0	44	3	3	12	125	0
0.432	1	0	44	3	4	2	26	0
0.432	1	0	44	3	6	28	469	0
0.433	1	0	44	4	1	14	157	0
0.433	1	0	44	4	2	8	85	0
0.433	1	0	44	4	3	12	125	0
0.433	1	0	44	4	4	2	26	0
0.433	1	0	44	4	6	28	469	0
0.434	1	0	44	5	1	14	157	0
0.434	1	0	44	5	2	8	85	0
0.434	1	0	44	5	3	12	125	0
0.434	1	0	44	5	4	2	26	0
0.434	1	0	44	5	6	28	469	0
0.435	1	0	44	6	1	14	157	0
0.435	1	0	44	6	2	8	85	0
0.435	1	0	44	6	3	12	125	0
0.435	1	0	44	6	4	2	26	0
0.435	1	0	44	6	6	28	469	0
0.436	1	0	44	7	1	14	157	0
0.436	1	0	44	7	2	8	85	0
0.436	1	0	44	7	3	12	125	0
0.436	1	0	44	7	4	2	26	0
0.436	1	0	44	7	6	28	469	0
0.437	1	0	44	8	1	14	157	0
0.437	1	0	44	8	2	8	85	0
0.437	1	0	44	8	3	12	125	0
0.437	1	0	44	8	4	2	26	0
0.437	1	0	44	8	6	28	469	0
0.438	1	0	44	9	1	14	157	0
0.438	1	0	44	9	2	8	85	0
0.438	1	0	44	9	3	12	125	0
0.438	1	0	44	9	4	2	26	0
0.438	1	0	44	9	6	28	469	0
0.439	1	0	44	10	1	14	157	0
0.439	1	0	44	10	2	8	85	0
0.439	1	0	44	10	3	12	125	0
0.439	1	0	44	10	4	2	26	0
0.439	1	0	44	10	6	28	469	0
0.44	1	0	45	1	1	14	157	0
0.44	1	0	45	1	2	8	85	0
0.44	1	0	45	1	3	12	125	0
0.44	1	0	45	1	4	2	26	0
0.44	1	0	45	1	6	28	469	0
0.441	1	0	45	2	1	14	157	0
0.441	1	0	45	2	2	8	85	0
0.441	1	0	45	2	3	12	125	0
0.441	1	0	45	2	4	2	26	0
0.441	1	0	45	2	6	28	469	0
0.442	1	0	45	3	1	14	157	0
0.442	1	0	45	3	2	8	85	0
0.442	1	0	45	3	3	12	125	0
0.442	1	0	45	3	4	2	26	0
0.442	1	0	45	3	6	28	469	0
0.443	1	0	45	4	1	14	157	0
0.443	1	0	45	4	2	8	85	0
0.443	1	0	45	4	3	12	125	0
0.443	1	0	45	4	4	2	26	0
0.443	1	0	45	4	6	28	469	0
0.444	1	0	45	5	1	14	157	0
0.444	1	0	45	5	2	8	85	0
0.444	1	0	45	5	3	12	125	0
0.444	1	0	45	5	4	2	26	0
0.444	1	0	45	5	6	28	469	0
0.445	1	0	45	6	1	14	157	0
0.445	1	0	45	6	2	8	85	0
0.445	1	0	45	6	3	12	125	0
0.445	1	0	45	6	4	2	26	0
0.445	1	0	45	6	6	28	469	0
0.446	1	0	45	7	1	14	157	0
0.446	1	0	45	7	2	8	85	0
0.446	1	0	45	7	3	12	125	0
0.446	1	0	45	7	4	2	26	0
0.446	1	0	45	7	6	28	469	0
0.447	1	0	45	8	1	14	157	0
0.447	1	0	45	8	2	8	85	0
0.447	1	0	45	8	3	12	125	0
0.447	1	0	45	8	4	2	26	0
0.447	1	0	45	8	6	28	469	0
0.448	1	0	45	9	1	14	157	0
0.448	1	0	45	9	2	8	85	0
0.448	1	0	45	9	3	12	125	0
0.448	1	0	45	9	4	2	26	0
0.448	1	0	45	9	6	28	469	0
0.449	1	0	45	10	1	14	157	0
0.449	1	0	45	10	2	8	85	0
0.449	1	0	45	10	3	12	125	0
0.449	1	0	45	10	4	2	26	0
0.449	1	0	45	10	6	28	469	0
0.45	1	0	46	1	1	14	157	0
0.45	1	0	46	1	2	8	85	0
0.45	1	0	46	1	3	12	125	0
0.45	1	0	46	1	4	2	26	0
0.45	1	0	46	1	6	28	469	0
0.451	1	0	46	2	1	14	157	0
0.451	1	0	46	2	2	8	85	0
0.451	1	0	46	2	3	12	125	0
0.451	1	0	46	2	4	2	26	0
0.451	1	0	46	2	6	28	469	0
0.452	1	0	46	3	1	14	157	0
0.452	1	0	46	3	2	8	85	0
0.452	1	0	46	3	3	12	125	0
0.452	1	0	46	3	4	2	26	0
0.452	1	0	46	3	6	28	469	0
0.453	1	0	46	4	1	14	157	0
0.453	1	0	46	4	2	8	85	0
0.453	1	0	46	4	3	12	125	0
0.453	1	0	46	4	4	2	26	0
0.453	1	0	46	4	6	28	469	0
0.454	1	0	46	5	1	14	157	0
0.454	1	0	46	5	2	8	85	0
0.454	1	0	46	5	3	12	125	0
0.454	1	0	46	5	4	2	26	0
0.454	1	0	46	5	6	28	469	0
0.455	1	0	46	6	1	14	157	0
0.455	1	0	46	6	2	8	85	0
0.455	1	0	46	6	3	12	125	0
0.455	1	0	46	6	4	2	26	0
0.455	1	0	46	6	6	28	469	0
0.456	1	0	46	7	1	14	157	0
0.456	1	0	46	7	2	8	85	0
0.456	1	0	46	7	3	12	125	0
0.456	1	0	46	7	4	2	26	0
0.456	1	0	46	7	6	28	469	0
0.457	1	0	46	8	1	14	157	0
0.457	1	0	46	8	2	8	85	0
0.457	1	0	46	8	3	12	125	0
0.457	1	0	46	8	4	2	26	0
0.457	1	0	46	8	6	28	469	0
0.458	1	0	46	9	1	14	157	0
0.458	1	0	46	9	2	8	85	0
0.458	1	0	46	9	3	12	125	0
0.458	1	0	46	9	4	2	26	0
0.458	1	0	46	9	6	28	469	0
0.459	1	0	46	10	1	14	157	0
0.459	1	0	46	10	2	8	85	0
0.459	1	0	46	10	3	12	125	0
0.459	1	0	46	10	4	2	26	0
0.459	1	0	46	10	6	28	469	0
0.46	1	0	47	1	1	14	157	0
0.46	1	0	47	1	2	8	85	0
0.46	1	0	47	1	3	12	125	0
0.46	1	0	47	1	4	2	26	0
0.46	1	0	47	1	6	28	469	0
0.461	1	0	47	2	1	14	157	0
0.461	1	0	47	2	2	8	85	0
0.461	1	0	47	2	3	12	125	0
0.461	1	0	47	2	4	2	26	0
0.461	1	0	47	2	6	28	469	0
0.462	1	0	47	3	1	14	157	0
0.462	1	0	47	3	2	8	85	0
0.462	1	0	47	3	3	12	125	0
0.462	1	0	47	3	4	2	26	0
0.462	1	0	47	3	6	28	469	0
0.463	1	0	47	4	1	14	157	0
0.463	1	0	47	4	2	8	85	0
0.463	1	0	47	4	3	12	125	0
0.463	1	0	47	4	4	2	26	0
0.463	1	0	47	4	6	28	469	0
0.464	1	0	47	5	1	14	157	0
0.464	1	0	47	5	2	8	85	0
0.464	1	0	47	5	3	12	125	0
0.464	1	0	47	5	4	2	26	0
0.464	1	0	47	5	6	28	469	0
0.465	1	0	47	6	1	14	157	0
0.465	1	0	47	6	2	8	85	0
0.465	1	0	47	6	3	12	125	0
0.465	1	0	47	6	4	2	26	0
0.465	1	0	47	6	6	28	469	0
0.466	1	0	47	7	1	14	157	0
0.466	1	0	47	7	2	8	85	0
0.466	1	0	47	7	3	12	125	0
0.466	1	0	47	7	4	2	26	0
0.466	1	0	47	7	6	28	469	0
0.467	1	0	47	8	1	14	157	0
0.467	1	0	47	8	2	8	85	0
0.467	1	0	47	8	3	12	125	0
0.467	1	0	47	8	4	2	26	0
0.467	1	0	47	8	6	28	469	0
0.468	1	0	47	9	1	14	157	0
0.468	1	0	47	9	2	8	85	0
0.468	1	0	47	9	3	12	125	0
0.468	1	0	47	9	4	2	26	0
0.468	1	0	47	9	6	28	469	0
0.469	1	0	47	10	1	14	157	0
0.469	1	0	47	10	2	8	85	0
0.469	1	0	47	10	3	12	125	0
0.469	1	0	47	10	4	2	26	0
0.469	1	0	47	10	6	28	469	0
0.47	1	0	48	1	1	14	157	0
0.47	1	0	48	1	2	8	85	0
0.47	1	0	48	1	3	12	125	0
0.47	1	0	48	1	4	2	26	0
0.47	1	0	48	1	6	28	469	0
0.471	1	0	48	2	1	14	157	0
0.471	1	0	48	2	2	8	85	0
0.471	1	0	48	2	3	12	125	0
0.471	1	0	48	2	4	2	26	0
0.471	1	0	48	2	6	28	469	0
0.472	1	0	48	3	1	14	157	0
